brand,model_fromsales,year,model_id,brand_id,yb_id,ybm_id
LEXUS,IS250/350,2010,229,21,218,1764
LEXUS,IS250/350,2011,229,21,219,1951
LEXUS,IS250/350,2012,229,21,220,2129
LEXUS,IS300,2002,230,21,210,108
LEXUS,IS300,2003,230,21,211,298
LEXUS,IS300,2004,230,21,212,493
LEXUS,IS300,2005,230,21,213,705
LEXUS,LS430/460,2002,231,21,210,109
LEXUS,LS430/460,2003,231,21,211,299
LEXUS,LS430/460,2004,231,21,212,494
LEXUS,LS430/460,2005,231,21,213,706
LEXUS,LS430/460,2006,231,21,214,911
LEXUS,LS430/460,2007,231,21,215,1124
LEXUS,LS430/460,2008,231,21,216,1338
LEXUS,LS430/460,2009,231,21,217,1554
LEXUS,LS430/460,2010,231,21,218,1765
LEXUS,LS430/460,2011,231,21,219,1952
LEXUS,LS430/460,2012,231,21,220,2130
LEXUS,LS430/460,2013,231,21,221,2319
LEXUS,LS600,2008,232,21,216,1339
LEXUS,LX470,2002,233,21,210,110
LEXUS,LX470,2004,233,21,212,495
LEXUS,LX470,2005,233,21,213,707
LEXUS,LX470,2006,233,21,214,912
LEXUS,LX470,2007,233,21,215,1125
LEXUS,LX570,2010,234,21,218,1766
LEXUS,LX570,2011,234,21,219,1953
LEXUS,LX570,2013,234,21,221,2320
LEXUS,RX300,2002,235,21,210,111
LEXUS,RX300,2003,235,21,211,300
LEXUS,RX330,2004,236,21,212,496
LEXUS,RX330,2005,236,21,213,708
LEXUS,RX330,2006,236,21,214,913
LEXUS,RX350,2007,237,21,215,1126
LEXUS,RX350,2008,237,21,216,1340
LEXUS,RX350,2009,237,21,217,1555
LEXUS,RX350,2010,237,21,218,1767
LEXUS,RX350,2011,237,21,219,1954
LEXUS,RX350,2012,237,21,220,2131
LEXUS,RX350,2013,237,21,221,2321
LEXUS,RX400,2006,238,21,214,914
LEXUS,RX400,2007,238,21,215,1127
LEXUS,RX400,2008,238,21,216,1341
LEXUS,RX450,2010,239,21,218,1768
LEXUS,RX450,2011,239,21,219,1955
LEXUS,RX450,2012,239,21,220,2132
LEXUS,RX450,2013,239,21,221,2322
LEXUS,SC430,2002,240,21,210,112
LEXUS,SC430,2003,240,21,211,301
LEXUS,SC430,2004,240,21,212,497
LEXUS,SC430,2005,240,21,213,709
LEXUS,SC430,2006,240,21,214,915
LEXUS,SC430,2007,240,21,215,1128
LEXUS,SC430,2008,240,21,216,1342
LINCOLN,AVIATOR,2003,241,22,223,302
LINCOLN,AVIATOR,2004,241,22,224,498
LINCOLN,AVIATOR,2005,241,22,225,710
LINCOLN,BLACKWOOD,2002,242,22,222,113
LINCOLN,CONTINENTAL,2002,243,22,222,114
LINCOLN,LS,2002,244,22,222,115
LINCOLN,LS,2003,244,22,223,303
LINCOLN,LS,2004,244,22,224,499
LINCOLN,LS,2005,244,22,225,711
LINCOLN,LS,2006,244,22,226,916
LINCOLN,MARK LT,2006,245,22,226,917
LINCOLN,MARK LT,2007,245,22,227,1129
LINCOLN,MKS,2009,246,22,229,1556
LINCOLN,MKS,2010,246,22,230,1769
LINCOLN,MKS,2011,246,22,231,1956
LINCOLN,MKS,2012,246,22,232,2133
LINCOLN,MKS,2013,246,22,233,2323
LINCOLN,MKT,2010,247,22,230,1770
LINCOLN,MKT,2011,247,22,231,1957
LINCOLN,MKT,2012,247,22,232,2134
LINCOLN,MKX,2008,248,22,228,1343
LINCOLN,MKX,2009,248,22,229,1557
LINCOLN,MKX,2010,248,22,230,1771
LINCOLN,MKX,2012,248,22,232,2135
LINCOLN,MKX,2013,248,22,233,2324
LINCOLN,MKZ,2007,249,22,227,1130
LINCOLN,MKZ,2008,249,22,228,1344
LINCOLN,MKZ,2009,249,22,229,1558
LINCOLN,MKZ,2010,249,22,230,1772
LINCOLN,MKZ,2011,249,22,231,1958
LINCOLN,MKZ,2012,249,22,232,2136
LINCOLN,NAVIGATOR,2002,250,22,222,116
LINCOLN,NAVIGATOR,2004,250,22,224,500
LINCOLN,NAVIGATOR,2005,250,22,225,712
LINCOLN,NAVIGATOR,2006,250,22,226,918
LINCOLN,NAVIGATOR,2007,250,22,227,1131
LINCOLN,NAVIGATOR,2008,250,22,228,1345
LINCOLN,NAVIGATOR,2009,250,22,229,1559
LINCOLN,NAVIGATOR,2010,250,22,230,1773
LINCOLN,NAVIGATOR,2011,250,22,231,1959
LINCOLN,NAVIGATOR,2012,250,22,232,2137
LINCOLN,TOWN CAR,2002,251,22,222,117
LINCOLN,TOWN CAR,2003,251,22,223,304
LINCOLN,TOWN CAR,2004,251,22,224,501
LINCOLN,TOWN CAR,2005,251,22,225,713
LINCOLN,TOWN CAR,2006,251,22,226,919
LINCOLN,TOWN CAR,2007,251,22,227,1132
LINCOLN,TOWN CAR,2008,251,22,228,1346
LINCOLN,TOWN CAR,2009,251,22,229,1560
LINCOLN,TOWN CAR,2010,251,22,230,1774
MAZDA,626,2002,252,23,234,118
MAZDA,B SERIES,2004,253,23,236,502
MAZDA,B SERIES,2005,253,23,237,714
MAZDA,B SERIES,2007,253,23,239,1133
MAZDA,B SERIES,2008,253,23,240,1347
MAZDA,CX-7,2007,254,23,239,1134
MAZDA,CX-7,2008,254,23,240,1348
MAZDA,CX-7,2009,254,23,241,1561
MAZDA,CX-7,2010,254,23,242,1775
MAZDA,CX-7,2011,254,23,243,1960
MAZDA,CX-7,2012,254,23,244,2138
MAZDA,CX-9,2008,255,23,240,1349
MAZDA,CX-9,2009,255,23,241,1562
MAZDA,CX-9,2010,255,23,242,1776
MAZDA,CX-9,2011,255,23,243,1961
MAZDA,CX-9,2012,255,23,244,2139
MAZDA,CX-9,2013,255,23,245,2325
MAZDA,MAZDA2,2011,256,23,243,1962
MAZDA,MAZDA2,2012,256,23,244,2140
MAZDA,MAZDA2,2013,256,23,245,2326
MAZDA,MAZDA3,2004,257,23,236,503
MAZDA,MAZDA3,2005,257,23,237,715
MAZDA,MAZDA3,2006,257,23,238,920
MAZDA,MAZDA3,2007,257,23,239,1135
MAZDA,MAZDA3,2008,257,23,240,1350
MAZDA,MAZDA3,2009,257,23,241,1563
MAZDA,MAZDA3,2010,257,23,242,1777
MAZDA,MAZDA3,2011,257,23,243,1963
MAZDA,MAZDA3,2012,257,23,244,2141
MAZDA,MAZDA3,2013,257,23,245,2327
MAZDA,MAZDA5,2006,258,23,238,921
MAZDA,MAZDA5,2007,258,23,239,1136
MAZDA,MAZDA5,2008,258,23,240,1351
MAZDA,MAZDA5,2009,258,23,241,1564
MAZDA,MAZDA5,2010,258,23,242,1778
MAZDA,MAZDA5,2012,258,23,244,2142
MAZDA,MAZDA5,2013,258,23,245,2328
MAZDA,MAZDA6,2003,259,23,235,305
MAZDA,MAZDA6,2004,259,23,236,504
MAZDA,MAZDA6,2005,259,23,237,716
MAZDA,MAZDA6,2006,259,23,238,922
MAZDA,MAZDA6,2007,259,23,239,1137
MAZDA,MAZDA6,2008,259,23,240,1352
MAZDA,MAZDA6,2009,259,23,241,1565
MAZDA,MAZDA6,2010,259,23,242,1779
MAZDA,MAZDA6,2011,259,23,243,1964
MAZDA,MAZDA6,2012,259,23,244,2143
MAZDA,MILLENIA,2002,260,23,234,119
MAZDA,MPV PASS VAN,2002,261,23,234,120
MAZDA,MPV PASS VAN,2003,261,23,235,306
MAZDA,MPV PASS VAN,2004,261,23,236,505
MAZDA,MPV PASS VAN,2005,261,23,237,717
MAZDA,MPV PASS VAN,2006,261,23,238,923
MAZDA,MX-5 MIATA,2002,262,23,234,121
MAZDA,MX-5 MIATA,2003,262,23,235,307
MAZDA,MX-5 MIATA,2004,262,23,236,506
MAZDA,MX-5 MIATA,2005,262,23,237,718
MAZDA,MX-5 MIATA,2006,262,23,238,924
MAZDA,MX-5 MIATA,2007,262,23,239,1138
MAZDA,MX-5 MIATA,2008,262,23,240,1353
MAZDA,MX-5 MIATA,2009,262,23,241,1566
MAZDA,MX-5 MIATA,2010,262,23,242,1780
MAZDA,MX-5 MIATA,2011,262,23,243,1965
MAZDA,MX-5 MIATA,2012,262,23,244,2144
MAZDA,MX-5 MIATA,2013,262,23,245,2329
MAZDA,PROTEGE,2002,263,23,234,122
MAZDA,PROTEGE,2003,263,23,235,308
MAZDA,RX-8,2005,264,23,237,719
MAZDA,RX-8,2006,264,23,238,925
MAZDA,RX-8,2007,264,23,239,1139
MAZDA,RX-8,2008,264,23,240,1354
MAZDA,RX-8,2009,264,23,241,1567
MAZDA,RX-8,2010,264,23,242,1781
MAZDA,RX-8,2011,264,23,243,1966
MAZDA,TRIBUTE,2002,265,23,234,123
MAZDA,TRIBUTE,2003,265,23,235,309
MAZDA,TRIBUTE,2004,265,23,236,507
MAZDA,TRIBUTE,2005,265,23,237,720
MAZDA,TRIBUTE,2006,265,23,238,926
MAZDA,TRIBUTE,2008,265,23,240,1355
MAZDA,TRIBUTE,2009,265,23,241,1568
MAZDA,TRIBUTE,2010,265,23,242,1782
MERCEDES-BENZ,C CLASS,2002,266,24,246,124
MERCEDES-BENZ,C CLASS,2004,266,24,248,508
MERCEDES-BENZ,C CLASS,2005,266,24,249,721
MERCEDES-BENZ,C CLASS,2006,266,24,250,927
MERCEDES-BENZ,C CLASS,2007,266,24,251,1140
MERCEDES-BENZ,C CLASS,2008,266,24,252,1356
MERCEDES-BENZ,C CLASS,2009,266,24,253,1569
MERCEDES-BENZ,C CLASS,2010,266,24,254,1783
MERCEDES-BENZ,C CLASS,2011,266,24,255,1967
MERCEDES-BENZ,C CLASS,2012,266,24,256,2145
MERCEDES-BENZ,C CLASS,2013,266,24,257,2330
MERCEDES-BENZ,CL CLASS,2002,267,24,246,125
MERCEDES-BENZ,CL CLASS,2004,267,24,248,509
MERCEDES-BENZ,CL CLASS,2005,267,24,249,722
MERCEDES-BENZ,CL CLASS,2006,267,24,250,928
MERCEDES-BENZ,CL CLASS,2007,267,24,251,1141
MERCEDES-BENZ,CL CLASS,2008,267,24,252,1357
MERCEDES-BENZ,CL CLASS,2009,267,24,253,1570
MERCEDES-BENZ,CL CLASS,2012,267,24,256,2146
MERCEDES-BENZ,CLK CLASS,2002,268,24,246,126
MERCEDES-BENZ,CLK CLASS,2003,268,24,247,310
MERCEDES-BENZ,CLK CLASS,2004,268,24,248,510
MERCEDES-BENZ,CLK CLASS,2005,268,24,249,723
MERCEDES-BENZ,CLK CLASS,2006,268,24,250,929
MERCEDES-BENZ,CLK CLASS,2007,268,24,251,1142
MERCEDES-BENZ,CLK CLASS,2008,268,24,252,1358
MERCEDES-BENZ,CLK CLASS,2009,268,24,253,1571
MERCEDES-BENZ,E CLASS,2002,269,24,246,127
MERCEDES-BENZ,E CLASS,2003,269,24,247,311
MERCEDES-BENZ,E CLASS,2004,269,24,248,511
MERCEDES-BENZ,E CLASS,2005,269,24,249,724
MERCEDES-BENZ,E CLASS,2006,269,24,250,930
MERCEDES-BENZ,E CLASS,2007,269,24,251,1143
MERCEDES-BENZ,E CLASS,2008,269,24,252,1359
MERCEDES-BENZ,E CLASS,2011,269,24,255,1968
MERCEDES-BENZ,E CLASS,2012,269,24,256,2147
MERCEDES-BENZ,E CLASS,2013,269,24,257,2331
MERCEDES-BENZ,G CLASS,2003,270,24,247,312
MERCEDES-BENZ,G CLASS,2004,270,24,248,512
MERCEDES-BENZ,G CLASS,2005,270,24,249,725
MERCEDES-BENZ,G CLASS,2008,270,24,252,1360
MERCEDES-BENZ,G CLASS,2009,270,24,253,1572
MERCEDES-BENZ,G CLASS,2010,270,24,254,1784
MERCEDES-BENZ,G CLASS,2011,270,24,255,1969
MERCEDES-BENZ,GL CLASS,2007,271,24,251,1144
MERCEDES-BENZ,GL CLASS,2008,271,24,252,1361
MERCEDES-BENZ,GL CLASS,2009,271,24,253,1573
MERCEDES-BENZ,GL CLASS,2010,271,24,254,1785
MERCEDES-BENZ,GL CLASS,2011,271,24,255,1970
MERCEDES-BENZ,GL CLASS,2013,271,24,257,2332
MERCEDES-BENZ,GLK CLASS,2010,272,24,254,1786
MERCEDES-BENZ,GLK CLASS,2011,272,24,255,1971
MERCEDES-BENZ,GLK CLASS,2012,272,24,256,2148
MERCEDES-BENZ,GLK CLASS,2013,272,24,257,2333
MERCEDES-BENZ,M CLASS,2002,273,24,246,128
MERCEDES-BENZ,M CLASS,2003,273,24,247,313
MERCEDES-BENZ,M CLASS,2004,273,24,248,513
MERCEDES-BENZ,M CLASS,2005,273,24,249,726
MERCEDES-BENZ,M CLASS,2006,273,24,250,931
MERCEDES-BENZ,M CLASS,2007,273,24,251,1145
MERCEDES-BENZ,M CLASS,2008,273,24,252,1362
MERCEDES-BENZ,M CLASS,2009,273,24,253,1574
MERCEDES-BENZ,M CLASS,2010,273,24,254,1787
MERCEDES-BENZ,M CLASS,2011,273,24,255,1972
MERCEDES-BENZ,M CLASS,2012,273,24,256,2149
MERCEDES-BENZ,M CLASS,2013,273,24,257,2334
MERCEDES-BENZ,R CLASS,2006,274,24,250,932
MERCEDES-BENZ,R CLASS,2007,274,24,251,1146
MERCEDES-BENZ,R CLASS,2008,274,24,252,1363
MERCEDES-BENZ,R CLASS,2009,274,24,253,1575
MERCEDES-BENZ,R CLASS,2010,274,24,254,1788
MERCEDES-BENZ,R CLASS,2011,274,24,255,1973
