,detected_entity,year,model_id,brand_id,yb_id,ybm_id,org_id
83275,AUDI,,12,2,,,246936
83276,SAAB,,347,33,,,246936
83277,AUDI,,12,2,,,246938
83278,SAAB,,347,33,,,246938
83279,TSX,,9,1,,,246938
83280,BMW,,,3,,,246940
83281,SAAB,,,33,,,246941
83282,SAAB,,,33,,,246943
83283,SAAB,,,33,,,246944
83284,BENZ,,275,24,,,246947
83285,SAAB,,,33,,,246947
83286,SAAB,,347,33,,,246949
83288,SAAB,,347,33,,,246952
83289,AUDI,,,2,,,246953
83290,BMW,,,3,,,246953
83291,SAAB,,,33,,,246953
83292,VOLVO,,412,40,,,246953
83293,AUDI,,14,2,,,246954
83294,PORSCHE,,,31,,,246954
83295,SAAB,,,33,,,246954
83296,SAAB,,,33,,,246956
83297,A4,,12,2,,,246957
83298,ACURA,,9,1,,,246957
83299,MERCEDES,,275,24,,,246957
83300,PASSAT,,400,39,,,246957
83301,SAAB,,347,33,,,246958
83303,TSX,,9,1,,,246959
83304,SAAB,,,33,,,246960
83305,BMW,,16,3,,,246961
83306,SAAB,,345,33,,,246961
83307,VOLVO,,412,40,,,246961
83308,SAAB,,347,33,,,246962
83309,BMW,,,3,,,246964
83310,MERCEDES,,275,24,,,246964
83311,BMW,,,3,,,246970
83312,SAAB,,,33,,,246970
83313,SAAB,,,33,,,246971
83314,SAAB,,347,33,,,246972
83316,VOLVO,,412,40,,,246975
83317,SAAB,,347,33,,,246976
83318,SAAB,,,33,,,246978
83319,BMW,,,3,,,246980
83320,TSX,,9,1,,,246980
83321,SAAB,2004,,33,326,,246983
83322,SAAB,,347,33,,,246984
83323,BMW,,17,3,,,246986
83324,SAAB,,,33,,,246986
83325,BENZ,,275,24,,,246988
83326,BMW,,,3,,,246988
83327,MITSUBISHI,,290,27,,,246988
83328,SAAB,,345,33,,,246988
83329,VOLVO,,412,40,,,246988
83330,SAAB,,345,33,,,246989
83331,TSX,,9,1,,,246989
83332,BMW,,,3,,,246990
83333,LEXUS,,,21,,,246990
83334,VOLVO,,412,40,,,246992
83335,SAAB,,,33,,,246994
83336,SAAB,,,33,,,246995
83337,SAAB,,347,33,,,246999
83338,SAAB,,,33,,,247000
83339,AUDI,,12,2,,,247001
83340,BMW,,16,3,,,247001
83341,SAAB,,345,33,,,247001
83342,BUICK,,33,4,,,247002
83343,HONDA,,148,12,,,247002
83344,MAXIMA,,306,28,,,247002
83345,SAAB,,,33,,,247002
83346,GOLF,,397,39,,,247003
83347,SAAB,,,33,,,247003
83348,SAAB,,,33,,,247004
83349,SAAB,,347,33,,,247005
83350,BMW,,16,3,,,247013
83351,AUDI,2003,,2,14,,247014
83352,SAAB,,346,33,,,247014
83353,SAAB,2004,,33,326,,247014
83354,SAAB,,,33,,,247015
83355,BENZ,,275,24,,,247016
83356,BMW,,,3,,,247016
83357,SAAB,,347,33,,,247016
83358,AUDI,,,2,,,247017
83359,BMW,,,3,,,247017
83360,SAAB,,,33,,,247017
83361,SAAB,,347,33,,,247018
83362,SAAB,,,33,,,247019
83363,SAAB,,,33,,,247020
83364,SAAB,,,33,,,247022
83365,AUDI,,12,2,,,247024
83366,BMW,,16,3,,,247024
83367,SAAB,,,33,,,247024
83368,SAAB,,347,33,,,247025
83369,SAAB,,347,33,,,247026
83370,SAAB,,345,33,,,247027
83371,XJR,,193,17,,,247027
83372,LEXUS,,,21,,,247028
83373,SAAB,,347,33,,,247029
83375,SAAB,,,33,,,247030
83376,SAAB,,,33,,,247033
83377,COLORADO,,58,6,,,247110
83378,SAAB,,,33,,,247110
83379,SAAB,,347,33,,,247111
83380,ACCORD,,146,12,,,247112
83381,NISSAN,,306,28,,,247112
83382,SAAB,,347,33,,,247112
83383,BMW,,19,3,,,247113
83384,SAAB,,345,33,,,247113
83385,BMW,,19,3,,,247114
83386,BMW,,16,3,,,247116
83387,COROLLA,,376,38,,,247117
83388,MAXIMA,,306,28,,,247117
83389,MINI,,,26,,,247117
83390,SAAB,,,33,,,247117
83391,COROLLA,,376,38,,,247118
83392,MAXIMA,,306,28,,,247118
83393,MINI,,,26,,,247118
83394,SAAB,,,33,,,247118
83395,SAAB,,347,33,,,247119
83396,BMW,,,3,,,247122
83397,SAAB,,,33,,,247122
83398,VOLVO,,412,40,,,247122
83399,SAAB,,,33,,,247123
83400,BMW,,,3,,,247124
83401,SAAB,,,33,,,247124
83402,VOLVO,,412,40,,,247124
83403,SAAB,,,33,,,247125
83404,AUDI,,12,2,,,247126
83405,BENZ,,275,24,,,247126
83406,GTI,,398,39,,,247126
83407,VOLVO,,412,40,,,247126
83408,BMW,,,3,,,247128
83409,SAAB,,,33,,,247128
83410,VOLVO,,412,40,,,247128
83411,SAAB,,,33,,,247129
83412,3,,345,33,,,247133
83413,BMW,,19,3,,,247133
83414,AUDI,,,2,,,247134
83415,BMW,,16,3,,,247134
83416,BMW,,18,3,,,247135
83417,SAAB,,345,33,,,247135
83418,SAAB,,347,33,,,247136
83419,PASSAT,,400,39,,,247137
83420,SAAB,,,33,,,247137
83421,SAAB,,347,33,,,247138
83422,SAAB,,,33,,,247139
83423,SAAB,,,33,,,247142
83424,ACCORD,,146,12,,,247145
83425,SAAB,,347,33,,,247145
83426,SAAB,,,33,,,247147
83427,MUSTANG,,128,10,,,247148
83428,SAAB,,,33,,,247148
83429,ACURA,,,1,,,247149
83430,PASSAT,,400,39,,,247149
83431,SAAB,,347,33,,,247151
